metric,mean,mean_ci_lower,mean_ci_upper,var,var_ci_lower,var_ci_upper
steady_state_error,-0.07895368147640573,-0.08240042071866369,-0.07525626683194582,0.004188436661090488,0.0036985302090644634,0.004733441073733947
mean_square_error,0.29702189851325406,0.29640426882838045,0.29764937160260063,0.0006371170732892464,0.0006009239362243224,0.0006816103800897673
overshoot,0.016407346294319107,0.01168365482965633,0.021544840334731113,0.004347683895914967,0.0037253858493429123,0.004971144690862856
comfort_time,11456.788306717526,11450.589301758848,11463.360983082574,85772.88237515786,81174.23703800354,90992.31485317498
energy_consumed,0.847189273067197,0.8397334494398234,0.8546110334444036,0.031234071049321094,0.02851116725037187,0.03408116486059212
