metric,mean,mean_ci_lower,mean_ci_upper,var,var_ci_lower,var_ci_upper
steady_state_error,,,,,,
mean_square_error,0.1386046325369136,0.13776073271133377,0.13976779887782134,1.6508120982341856e-05,1.2586785387134249e-05,2.641303702703876e-05
overshoot,-0.07862712575633149,-0.08843097248449314,-0.06716223386943858,0.004248874394950206,0.0010020489549217824,0.009847249312098495
comfort_time,13347.186542607897,13332.354343610932,13354.736541066259,1409.8997486052629,834.2274430842516,3579.4194124099013
energy_consumed,0.8246083685492747,0.817191906885728,0.8321948799254197,0.03450499008283859,0.0322712005333996,0.03687112821680811
