metric,mean,mean_ci_lower,mean_ci_upper,var,var_ci_lower,var_ci_upper
steady_state_error,,,,,,
mean_square_error,0.3114828148156724,0.3083311973411626,0.314798094339615,0.000826734460476465,0.00043648548474680245,0.0014089641248891426
overshoot,0.3792370270722328,0.3707030271880146,0.38795272519143653,0.0068459309051633445,0.004182953625505085,0.010844561462949336
comfort_time,12225.786949399591,12072.534718425515,12382.156777654165,1424393.9972582136,462478.7818140171,2785031.78480828
energy_consumed,0.9578791285438778,0.9508795343385004,0.9648021324724091,0.029890144325395124,0.027772026350787904,0.032146578007235506
