controller,run,metric,value
results_pid_nominal,0,steady_state_error,0.04079016092227908
results_pid_nominal,1,steady_state_error,0.051175807758042195
results_pid_nominal,2,steady_state_error,-0.15023229065773178
results_pid_nominal,3,steady_state_error,-0.039436688528651676
results_pid_nominal,4,steady_state_error,-0.14379523687690748
results_pid_nominal,5,steady_state_error,0.054825520962415754
results_pid_nominal,6,steady_state_error,-0.17736356376513454
results_pid_nominal,7,steady_state_error,-0.037825844058806284
results_pid_nominal,8,steady_state_error,-0.03525931467855191
results_pid_nominal,9,steady_state_error,-0.061648029739103986
results_pid_nominal,10,steady_state_error,-0.15678659598414948
results_pid_nominal,11,steady_state_error,-0.12362394786672874
results_pid_nominal,12,steady_state_error,-0.05311516797414085
results_pid_nominal,13,steady_state_error,-0.037290059359407046
results_pid_nominal,14,steady_state_error,-0.06447782748968038
results_pid_nominal,15,steady_state_error,-0.032768456751976135
results_pid_nominal,16,steady_state_error,-0.06616682027302348
results_pid_nominal,17,steady_state_error,-0.01473192379626785
results_pid_nominal,18,steady_state_error,-0.14117870896513204
results_pid_nominal,19,steady_state_error,-0.08147285205543474
results_pid_nominal,20,steady_state_error,0.028708433654977113
results_pid_nominal,21,steady_state_error,-0.0751635857331331
results_pid_nominal,22,steady_state_error,-0.06754907485757572
results_pid_nominal,23,steady_state_error,-0.07139271923374932
results_pid_nominal,24,steady_state_error,-0.11970649908106877
results_pid_nominal,25,steady_state_error,-0.03725992654796594
results_pid_nominal,26,steady_state_error,-0.018791189219691286
results_pid_nominal,27,steady_state_error,0.008059750750490303
results_pid_nominal,28,steady_state_error,-0.027526546287122654
results_pid_nominal,29,steady_state_error,-0.09308314516433265
results_pid_nominal,30,steady_state_error,-0.0060700209919769404
results_pid_nominal,31,steady_state_error,-0.15224709996661612
results_pid_nominal,32,steady_state_error,-0.017509150366529877
results_pid_nominal,33,steady_state_error,0.034187870947020145
results_pid_nominal,34,steady_state_error,-0.014032371509768328
results_pid_nominal,35,steady_state_error,-0.07334799291239562
results_pid_nominal,36,steady_state_error,0.0010229738101396571
results_pid_nominal,37,steady_state_error,-0.1524500697237818
results_pid_nominal,38,steady_state_error,-0.10358036633091362
results_pid_nominal,39,steady_state_error,-0.10519753247088075
results_pid_nominal,40,steady_state_error,-0.117386273028658
results_pid_nominal,41,steady_state_error,-0.10249160250690627
results_pid_nominal,42,steady_state_error,0.001646394393901535
results_pid_nominal,43,steady_state_error,-0.017460864949256534
results_pid_nominal,44,steady_state_error,-0.11502630726122476
results_pid_nominal,45,steady_state_error,-0.00932174915581275
results_pid_nominal,46,steady_state_error,0.01381704869027419
results_pid_nominal,47,steady_state_error,-0.1328886010408332
results_pid_nominal,48,steady_state_error,0.028903052494185125
results_pid_nominal,49,steady_state_error,0.013774352877712134
results_pid_nominal,50,steady_state_error,-0.028602909537120816
results_pid_nominal,51,steady_state_error,-0.0115251508829279
results_pid_nominal,52,steady_state_error,-0.15535440202686415
results_pid_nominal,53,steady_state_error,-0.049130714316022187
results_pid_nominal,54,steady_state_error,0.025262995599261085
results_pid_nominal,55,steady_state_error,-0.146281040290116
results_pid_nominal,56,steady_state_error,0.0064723269586327075
results_pid_nominal,57,steady_state_error,-0.0431826008184975
results_pid_nominal,58,steady_state_error,-0.16761683256297774
results_pid_nominal,59,steady_state_error,-0.16281475980396493
results_pid_nominal,60,steady_state_error,-0.0485774642430338
results_pid_nominal,61,steady_state_error,-0.0633141392838178
results_pid_nominal,62,steady_state_error,-0.0044914899299082845
results_pid_nominal,63,steady_state_error,-0.06066357856088035
results_pid_nominal,64,steady_state_error,0.016160047904657106
results_pid_nominal,65,steady_state_error,-0.05528854313176443
results_pid_nominal,66,steady_state_error,-0.03449843518003921
results_pid_nominal,67,steady_state_error,-0.07215988388588546
results_pid_nominal,68,steady_state_error,-0.10036827168483829
results_pid_nominal,69,steady_state_error,0.07437248916998877
results_pid_nominal,70,steady_state_error,0.0019422180068476161
results_pid_nominal,71,steady_state_error,-0.10926085808448488
results_pid_nominal,72,steady_state_error,-0.13668118635009727
