metric,original_var,stratified_var,reduction_%
mean_square_error,0.0012055451612529,0.0008267344604764,31.422356702324556
overshoot,0.0096389371351855,0.0068459309051633,28.97628847299717
comfort_time,2407827.508879697,1424393.9972582136,40.84318781120043
energy_consumed,0.0302909646352308,0.0298901443253951,1.323233890575781
