metric,original_var,stratified_var,reduction_%
mean_square_error,5.566571757030512e-05,1.6508120982341856e-05,70.34418722530201
overshoot,0.0087152097738281,0.0042488743949502,51.24759466249876
comfort_time,7534.760098989898,1409.8997486052629,81.28806053434572
energy_consumed,0.0351757793687394,0.0345049900828385,1.9069635355315724
