metric,original_var,stratified_var,reduction_%
mean_square_error,0.245307678913274,0.1362811710297208,44.44480024699855
overshoot,0.0907306548032215,0.0310938062528832,65.72954717419367
comfort_time,7359548.790743838,5116338.204468634,30.480273316436296
energy_consumed,1.929284180820847,1.2208532447004417,36.71988518658725
